,Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
10983,1234851,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,GA,30340.0,2015-02-11,2015-02-19,Bank of America,Closed with explanation,Yes,
10984,1237130,Debt collection,,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,CA,95473.0,2015-02-11,2015-02-11,Integrated Recovery Services,Closed with explanation,No,
10985,1234935,Bank account or service,Checking account,"Account opening, closing, or management",,NY,14221.0,2015-02-11,2015-02-11,KeyBank NA,Closed with explanation,Yes,
10986,1235319,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Contacted me after I asked not to,TX,77803.0,2015-02-11,2015-02-20,JPMorgan Chase,Closed with explanation,Yes,
10987,1236629,Bank account or service,Checking account,Deposits and withdrawals,,AZ,85713.0,2015-02-11,2015-02-18,Bank of America,Closed with explanation,Yes,
10988,1235287,Credit card,,Delinquent account,,CA,95032.0,2015-02-11,2015-02-11,USAA Savings,Closed with explanation,Yes,
10989,1235289,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,TX,75098.0,2015-02-11,2015-02-11,Bank of America,Closed with explanation,Yes,
10990,1235600,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,IL,60613.0,2015-02-11,2015-02-11,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
10991,1239273,Student loan,Non-federal student loan,Dealing with my lender or servicer,,WV,25444.0,2015-02-11,2015-02-12,Genesis Lending,Closed with explanation,Yes,Yes
10992,1236509,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33146.0,2015-02-11,2015-02-11,TransUnion,Closed with explanation,Yes,
10993,1237309,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,PA,18505.0,2015-02-11,2015-02-12,Equifax,Closed with explanation,Yes,Yes
10994,1234932,Student loan,Non-federal student loan,Can't repay my loan,,VA,22204.0,2015-02-11,2015-02-11,JPMorgan Chase,Closed with explanation,Yes,
10995,1235304,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,GA,30143.0,2015-02-11,2015-02-11,Wells Fargo,Closed with explanation,Yes,Yes
10996,1235293,Credit card,,Other,,NY,14303.0,2015-02-11,2015-02-18,Barclays,Closed with non-monetary relief,Yes,
10997,1235295,Consumer loan,Vehicle lease,Managing the loan or lease,,CA,92211.0,2015-02-11,2015-02-18,Santander Consumer USA,Closed with explanation,Yes,Yes
10998,1234853,Credit reporting,,Incorrect information on credit report,Information is not mine,NC,28226.0,2015-02-11,2015-02-11,TransUnion,Closed with explanation,Yes,
10999,1234931,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,NJ,7011.0,2015-02-11,2015-02-18,"CL Holdings, LLC",Closed with monetary relief,Yes,
11000,1239272,Debt collection,,Communication tactics,Frequent or repeated calls,NV,,2015-02-11,2015-02-12,"Harris & Harris, Ltd.",Closed with explanation,Yes,
11001,1234985,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,78613.0,2015-02-11,2015-02-11,Experian,In progress,Yes,
11002,1235671,Bank account or service,Checking account,"Account opening, closing, or management",,TX,75975.0,2015-02-11,2015-02-18,Regions,Closed with explanation,Yes,
11003,1235299,Student loan,Non-federal student loan,Can't repay my loan,,NY,13202.0,2015-02-11,2015-02-11,Navient,Closed with explanation,Yes,
11004,1235352,Credit card,,Customer service / Customer relations,,FL,33431.0,2015-02-11,2015-02-11,Barclays,In progress,Yes,
11005,1234878,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,77590.0,2015-02-11,2015-02-11,Equifax,Closed with explanation,Yes,
11006,1236660,Debt collection,,Cont'd attempts collect debt not owed,Debt was paid,ME,4605.0,2015-02-11,2015-02-11,Stellar Recovery Inc.,Closed with explanation,Yes,
11007,1234154,Credit card,,Billing disputes,,ID,83616.0,2015-02-10,2015-02-10,Citibank,Closed with non-monetary relief,Yes,
11008,1233594,Consumer loan,Installment loan,Managing the loan or lease,,FL,33023.0,2015-02-10,2015-02-13,"Atlantic Credit & Finance, Inc.",Closed with explanation,Yes,
11009,1234152,Credit card,,Closing/Cancelling account,,IL,60181.0,2015-02-10,2015-02-10,Discover,Closed with explanation,Yes,
11010,1233952,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,TX,75203.0,2015-02-10,2015-02-10,Stellar Recovery Inc.,Closed with explanation,Yes,
11011,1233931,Debt collection,Medical,Communication tactics,Frequent or repeated calls,OK,73115.0,2015-02-10,2015-02-10,"American Collection Services, Inc. (OK, TX)",Closed with explanation,Yes,
11012,1233957,Credit card,,Identity theft / Fraud / Embezzlement,,TX,75203.0,2015-02-10,2015-02-13,"First National Collection Bureau, Inc.",Closed with explanation,Yes,
11013,1233908,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,IL,60453.0,2015-02-10,2015-02-13,Resurgent Capital Services L.P.,Closed with non-monetary relief,Yes,
11014,1233832,Bank account or service,Savings account,"Account opening, closing, or management",,FL,32256.0,2015-02-10,2015-02-13,BBVA Compass,Closed with non-monetary relief,Yes,
11015,1233916,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NJ,7882.0,2015-02-10,2015-02-13,Freedom Mortgage,Closed with explanation,Yes,
11016,1235267,Credit card,,Unsolicited issuance of credit card,,IL,60561.0,2015-02-10,2015-02-11,Bank of America,Closed with explanation,Yes,
11017,1233309,Mortgage,Other mortgage,"Application, originator, mortgage broker",,NJ,7044.0,2015-02-10,2015-02-13,Wells Fargo,Closed with explanation,Yes,
11018,1233845,Debt collection,Payday loan,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,CA,91786.0,2015-02-10,2015-02-10,"Check into Cash, Inc.",Closed with monetary relief,Yes,
11019,1233234,Credit card,,Advertising and marketing,,NY,14850.0,2015-02-10,2015-02-10,Barclays,Closed with explanation,Yes,Yes
11020,1233846,Student loan,Non-federal student loan,Dealing with my lender or servicer,,CA,94401.0,2015-02-10,2015-02-13,Transworld Systems Inc.,In progress,Yes,
11021,1233954,Credit reporting,,Incorrect information on credit report,Personal information,TX,75203.0,2015-02-10,2015-02-13,Equifax,Closed with non-monetary relief,Yes,
11022,1233246,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,GA,30296.0,2015-02-10,2015-02-10,Southern Management Systems Inc.,Closed with explanation,Yes,
11023,1233812,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,TX,75243.0,2015-02-10,2015-02-13,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,Yes
11024,1233808,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,MD,20740.0,2015-02-10,2015-02-10,"PennyMac Loan Services, LLC",Closed with non-monetary relief,Yes,
11025,1233926,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,GA,31322.0,2015-02-10,2015-02-10,Nationstar Mortgage,Closed with explanation,Yes,
11026,1233982,Consumer loan,Vehicle loan,Managing the loan or lease,,PA,15012.0,2015-02-10,2015-02-10,Ford Motor Credit Company,Closed with explanation,Yes,
11027,1233831,Credit card,,Advertising and marketing,,CO,80124.0,2015-02-10,2015-02-10,JPMorgan Chase,Closed with explanation,Yes,Yes
11028,1233813,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,VA,23453.0,2015-02-10,2015-02-13,Ocwen,In progress,Yes,
11029,1233780,Consumer loan,Installment loan,Problems when you are unable to pay,,CO,80231.0,2015-02-10,2015-02-13,AALM Consulting Services LTD (International company),Closed with explanation,Yes,
11030,1233804,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,94539.0,2015-02-10,2015-02-10,PNC Bank,In progress,Yes,
11031,1233904,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,CA,90604.0,2015-02-10,2015-02-10,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,Yes
11032,1234433,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,TX,77532.0,2015-02-10,2015-02-10,"Delray Capital, LLC",Closed,Yes,
11033,1233789,Debt collection,,Improper contact or sharing of info,Contacted employer after asked not to,FL,33162.0,2015-02-10,2015-02-10,Revenue Assistance Corporation dba Revenue Group,Closed with explanation,Yes,
11034,1234257,Credit card,,Closing/Cancelling account,,CA,92069.0,2015-02-10,2015-02-11,GE Capital Retail,Closed with explanation,Yes,
11035,1233929,Debt collection,Payday loan,False statements or representation,Impersonated an attorney or official,MO,64507.0,2015-02-10,2015-02-10,"Check into Cash, Inc.",Closed with explanation,Yes,
11036,1235134,Debt collection,Credit card,Communication tactics,Used obscene/profane/abusive language,FL,33027.0,2015-02-10,2015-02-11,HSBC,Closed with explanation,Yes,
11037,1233555,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,33871.0,2015-02-10,2015-02-10,Allied Interstate LLC,Closed with non-monetary relief,Yes,
11038,1235224,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,OH,44418.0,2015-02-10,2015-02-11,U.S. Bancorp,Closed with explanation,Yes,
11039,1234816,Bank account or service,Checking account,Deposits and withdrawals,,NJ,8046.0,2015-02-10,2015-02-11,Wells Fargo,Closed with explanation,Yes,
11040,1233750,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,33411.0,2015-02-10,2015-02-13,Allied Interstate LLC,Closed with non-monetary relief,Yes,
11041,1233735,Credit reporting,,Incorrect information on credit report,Account status,NH,3835.0,2015-02-10,2015-02-13,Equifax,Closed with explanation,Yes,
11042,1232696,Credit card,,Other,,MD,21045.0,2015-02-10,2015-02-10,Citibank,Closed with explanation,Yes,
11043,1236633,Bank account or service,Checking account,"Making/receiving payments, sending money",,MA,2118.0,2015-02-10,2015-02-11,Bank of America,Closed with explanation,Yes,
11044,1233670,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,CO,80209.0,2015-02-10,2015-02-10,Colorado Housing and Finance Authority,Closed with explanation,Yes,Yes
11045,1233851,Credit card,,Rewards,,DE,19810.0,2015-02-10,2015-02-24,Bank of America,Closed with explanation,Yes,Yes
11046,1233626,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,TX,75682.0,2015-02-10,2015-02-10,"Green Tree Servicing, LLC",Closed with non-monetary relief,Yes,
11047,1232885,Bank account or service,Checking account,"Account opening, closing, or management",,GA,30458.0,2015-02-10,2015-02-13,E*Trade Bank,Closed with explanation,No,Yes
11048,1234392,Credit card,,Identity theft / Fraud / Embezzlement,,MN,55407.0,2015-02-10,2015-02-13,Amex,Closed with explanation,Yes,
11049,1233965,Credit card,,APR or interest rate,,FL,33181.0,2015-02-10,2015-02-11,USAA Savings,Closed with explanation,Yes,Yes
11050,1233977,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,PA,18612.0,2015-02-10,2015-02-13,Wells Fargo,Closed with explanation,Yes,
11051,1234415,Bank account or service,Checking account,"Account opening, closing, or management",,KS,66203.0,2015-02-10,2015-02-11,SunTrust Bank,Closed with explanation,Yes,
11052,1233896,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,AK,99687.0,2015-02-10,2015-02-10,Wells Fargo,In progress,Yes,
11053,1234447,Student loan,Non-federal student loan,Dealing with my lender or servicer,,FL,34769.0,2015-02-10,2015-02-10,Genesis Lending,Closed with explanation,Yes,Yes
11054,1236598,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,CA,92630.0,2015-02-10,2015-02-11,Ocwen,Closed with explanation,Yes,
11055,1233262,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,VA,23454.0,2015-02-10,2015-02-13,Ocwen,Closed with monetary relief,Yes,
11056,1234438,Other financial service,Check cashing,Fraud or scam,,AZ,85020.0,2015-02-10,2015-02-26,FirstBank,Closed with explanation,Yes,
11057,1234010,Payday loan,,Charged fees or interest I didn't expect,,TN,38103.0,2015-02-10,2015-02-26,Golden Title Loans LLC,Closed with non-monetary relief,Yes,
11058,1235239,Debt collection,Medical,Improper contact or sharing of info,Talked to a third party about my debt,TX,77474.0,2015-02-10,2015-02-14,United Revenue Corporation,Closed with explanation,Yes,
11059,1232848,Credit reporting,,Incorrect information on credit report,Account status,OH,45036.0,2015-02-10,2015-02-10,Experian,Closed with non-monetary relief,Yes,
11060,1233475,Consumer loan,Installment loan,Problems when you are unable to pay,,VA,20155.0,2015-02-10,2015-02-11,"CashCall, Inc.",Closed with explanation,Yes,Yes
11061,1233814,Credit card,,Credit card protection / Debt protection,,VA,23322.0,2015-02-10,2015-02-10,Army and Air Force Exchange Service,Closed with explanation,Yes,
11062,1233457,Bank account or service,Checking account,Deposits and withdrawals,,FL,32803.0,2015-02-10,2015-02-13,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,
11063,1234440,Credit reporting,,Incorrect information on credit report,Account terms,FL,33836.0,2015-02-10,2015-02-10,Experian,In progress,Yes,
11064,1235265,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,92011.0,2015-02-10,2015-02-18,Capital One,Closed with explanation,Yes,
11065,1233956,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,TX,75203.0,2015-02-10,2015-02-18,"Ray Klein, Inc.",In progress,Yes,
11066,1233847,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,NJ,8061.0,2015-02-10,2015-02-18,Oracle Financial Group LLC.,Closed with non-monetary relief,Yes,
11067,1233458,Credit reporting,,Incorrect information on credit report,Information is not mine,DE,19810.0,2015-02-10,2015-02-10,Equifax,Closed with explanation,Yes,Yes
11068,1233853,Student loan,Non-federal student loan,Dealing with my lender or servicer,,MN,55124.0,2015-02-10,2015-02-13,Wells Fargo,Closed with monetary relief,Yes,Yes
11069,1235264,Bank account or service,Checking account,"Account opening, closing, or management",,PA,17313.0,2015-02-10,2015-02-11,SunTrust Bank,Closed with explanation,Yes,
11070,1233460,Consumer loan,Vehicle loan,Managing the loan or lease,,TN,37806.0,2015-02-10,2015-02-10,Santander Consumer USA,Closed with explanation,Yes,
11071,1235263,Student loan,Non-federal student loan,Dealing with my lender or servicer,,FL,32223.0,2015-02-10,2015-02-11,KeyBank NA,Closed with non-monetary relief,Yes,Yes
11072,1233469,Credit reporting,,Incorrect information on credit report,Account status,CA,90630.0,2015-02-10,2015-02-10,Equifax,Closed with explanation,Yes,
11073,1234446,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,NJ,7642.0,2015-02-10,2015-02-13,JPMorgan Chase,Closed with explanation,Yes,
11074,1233349,Money transfers,International money transfer,Incorrect/missing disclosures or info,,CA,94085.0,2015-02-10,2015-02-10,Bank of America,Closed with monetary relief,Yes,
11075,1233972,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,GA,30047.0,2015-02-10,2015-02-10,Experian,Closed with non-monetary relief,Yes,
11076,1234490,Debt collection,,Communication tactics,Used obscene/profane/abusive language,GA,30041.0,2015-02-10,2015-02-10,"Professional Debt Mediation, Inc.",Closed with explanation,Yes,
11077,1233959,Credit reporting,,Incorrect information on credit report,Account status,TN,37302.0,2015-02-10,2015-02-23,Experian,In progress,Yes,
11078,1235344,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,VA,22079.0,2015-02-10,2015-02-13,Ocwen,Closed with explanation,Yes,
11079,1233955,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,75203.0,2015-02-10,2015-02-10,Experian,Closed with non-monetary relief,Yes,
11080,1233269,Debt collection,Payday loan,Communication tactics,Frequent or repeated calls,UT,84094.0,2015-02-10,2015-02-10,"Financial Asset Management, Inc.",Closed with explanation,Yes,
